elapsed_ms,state,duty_pct,temp_tenths_c,rate_milli_c_per_s,peak_tenths_c,overshoot_tenths_c,fault
638700,COOLING,25,524,-40,1203,103,0
639700,COOLING,25,523,-40,1203,103,0
640700,COOLING,25,519,-90,1203,103,0
641700,COOLING,25,521,-90,1203,103,0
642700,COOLING,25,525,-90,1203,103,0
643700,COOLING,25,518,-90,1203,103,0
644700,COOLING,25,522,-90,1203,103,0
645700,COOLING,25,520,-90,1203,103,0
646700,COOLING,25,519,-90,1203,103,0
647700,COOLING,25,518,-90,1203,103,0
648700,COOLING,25,518,-90,1203,103,0
649700,COOLING,25,518,-90,1203,103,0
650700,COOLING,25,518,-10,1203,103,0
651700,COOLING,25,518,-10,1203,103,0
652700,COOLING,25,516,-10,1203,103,0
653700,COOLING,25,516,-10,1203,103,0
654700,COOLING,25,519,-10,1203,103,0
655700,COOLING,25,516,-10,1203,103,0
656700,COOLING,25,511,-10,1203,103,0
657700,COOLING,25,518,-10,1203,103,0
658700,COOLING,25,513,-10,1203,103,0
659700,COOLING,25,510,-10,1203,103,0
660700,COOLING,25,512,-60,1203,103,0
661700,COOLING,25,514,-60,1203,103,0
662700,COOLING,25,510,-60,1203,103,0
663700,COOLING,25,509,-60,1203,103,0
664700,COOLING,25,509,-60,1203,103,0
665700,COOLING,25,510,-60,1203,103,0
666700,COOLING,25,510,-60,1203,103,0
667700,COOLING,25,506,-60,1203,103,0
668700,COOLING,25,509,-60,1203,103,0
669700,COOLING,25,507,-60,1203,103,0
670700,COOLING,25,504,-80,1203,103,0
671700,COOLING,25,504,-80,1203,103,0
672700,COOLING,25,508,-80,1203,103,0
673700,COOLING,25,505,-80,1203,103,0
674700,COOLING,25,505,-80,1203,103,0
675700,COOLING,25,504,-80,1203,103,0
676700,COOLING,25,503,-80,1203,103,0
677700,COOLING,25,503,-80,1203,103,0
678700,COOLING,25,503,-80,1203,103,0
679700,COOLING,25,500,-80,1203,103,0
680700,COOLING,25,498,-60,1203,103,0
681700,COOLING,25,500,-60,1203,103,0
682700,COOLING,25,500,-60,1203,103,0
683700,COOLING,25,500,-60,1203,103,0
684700,COOLING,25,500,-60,1203,103,0
685700,COOLING,25,500,-60,1203,103,0
686700,COOLING,25,500,-60,1203,103,0
687700,COOLING,25,500,-60,1203,103,0
688700,COOLING,25,500,-60,1203,103,0
689700,COOLING,25,496,-60,1203,103,0
690700,COOLING,25,498,0,1203,103,0
691700,COOLING,25,497,0,1203,103,0
692700,COOLING,25,495,0,1203,103,0
693700,COOLING,25,496,0,1203,103,0
694700,COOLING,25,488,0,1203,103,0
695700,COOLING,25,493,0,1203,103,0
696700,COOLING,25,495,0,1203,103,0
697700,COOLING,25,492,0,1203,103,0
698700,COOLING,25,493,0,1203,103,0
699700,COOLING,25,493,0,1203,103,0
700700,COOLING,25,490,-80,1203,103,0
701700,COOLING,25,493,-80,1203,103,0
702700,COOLING,25,491,-80,1203,103,0
703700,COOLING,25,487,-80,1203,103,0
704700,COOLING,25,488,-80,1203,103,0
705700,COOLING,25,488,-80,1203,103,0
706700,COOLING,25,489,-80,1203,103,0
707700,COOLING,25,487,-80,1203,103,0
708700,COOLING,25,488,-80,1203,103,0
709700,COOLING,25,486,-80,1203,103,0
710700,COOLING,25,487,-30,1203,103,0
711700,COOLING,25,484,-30,1203,103,0
712700,COOLING,25,485,-30,1203,103,0
713700,COOLING,25,484,-30,1203,103,0
714700,COOLING,25,484,-30,1203,103,0
715700,COOLING,25,487,-30,1203,103,0
716700,COOLING,25,483,-30,1203,103,0
717700,COOLING,25,483,-30,1203,103,0
718700,COOLING,25,478,-30,1203,103,0
719700,COOLING,25,487,-30,1203,103,0
720700,COOLING,25,478,-90,1203,103,0
721700,COOLING,25,480,-90,1203,103,0
722700,COOLING,25,479,-90,1203,103,0
723700,COOLING,25,481,-90,1203,103,0
724700,COOLING,25,480,-90,1203,103,0
725700,COOLING,25,479,-90,1203,103,0
726700,COOLING,25,484,-90,1203,103,0
727700,COOLING,25,476,-90,1203,103,0
728700,COOLING,25,478,-90,1203,103,0
729700,COOLING,25,480,-90,1203,103,0
730700,COOLING,25,477,-10,1203,103,0
731700,COOLING,25,473,-10,1203,103,0
732700,COOLING,25,476,-10,1203,103,0
733700,COOLING,25,476,-10,1203,103,0
734700,COOLING,25,473,-10,1203,103,0
735700,COOLING,25,476,-10,1203,103,0
736700,COOLING,25,474,-10,1203,103,0
737700,COOLING,25,474,-10,1203,103,0
738700,COOLING,25,473,-10,1203,103,0
739700,COOLING,25,475,-10,1203,103,0
740700,COOLING,25,473,-40,1203,103,0
741700,COOLING,25,478,-40,1203,103,0
742700,COOLING,25,471,-40,1203,103,0
743700,COOLING,25,470,-40,1203,103,0
744700,COOLING,25,472,-40,1203,103,0
745700,COOLING,25,465,-40,1203,103,0
746700,COOLING,25,472,-40,1203,103,0
747700,COOLING,25,471,-40,1203,103,0
748700,COOLING,25,467,-40,1203,103,0
749700,COOLING,25,472,-40,1203,103,0
750700,COOLING,25,469,-40,1203,103,0
751700,COOLING,25,467,-40,1203,103,0
752700,COOLING,25,465,-40,1203,103,0
753700,COOLING,25,468,-40,1203,103,0
754700,COOLING,25,471,-40,1203,103,0
755700,COOLING,25,470,-40,1203,103,0
756700,COOLING,25,467,-40,1203,103,0
757700,COOLING,25,465,-40,1203,103,0
758700,COOLING,25,463,-40,1203,103,0
759700,COOLING,25,464,-40,1203,103,0
760700,COOLING,25,465,-40,1203,103,0
761700,COOLING,25,466,-40,1203,103,0
762700,COOLING,25,463,-40,1203,103,0
763700,COOLING,25,465,-40,1203,103,0
764700,COOLING,25,462,-40,1203,103,0
765700,COOLING,25,463,-40,1203,103,0
766700,COOLING,25,465,-40,1203,103,0
767700,COOLING,25,464,-40,1203,103,0
768700,COOLING,25,464,-40,1203,103,0
769700,COOLING,25,459,-40,1203,103,0
770700,COOLING,25,461,-40,1203,103,0
771700,COOLING,25,458,-40,1203,103,0
772700,COOLING,25,463,-40,1203,103,0
773700,COOLING,25,458,-40,1203,103,0
774700,COOLING,25,462,-40,1203,103,0
775700,COOLING,25,457,-40,1203,103,0
776700,COOLING,25,458,-40,1203,103,0
777700,COOLING,25,458,-40,1203,103,0
778700,COOLING,25,461,-40,1203,103,0
779700,COOLING,25,457,-40,1203,103,0
780700,COOLING,25,455,-60,1203,103,0
781700,COOLING,25,455,-60,1203,103,0
782700,COOLING,25,462,-60,1203,103,0
783700,COOLING,25,456,-60,1203,103,0
784700,COOLING,25,455,-60,1203,103,0
785700,COOLING,25,458,-60,1203,103,0
786700,COOLING,25,457,-60,1203,103,0
787700,COOLING,25,456,-60,1203,103,0
788700,COOLING,25,454,-60,1203,103,0
789700,COOLING,25,453,-60,1203,103,0
790700,COOLING,25,454,-10,1203,103,0
791700,COOLING,25,455,-10,1203,103,0
792700,COOLING,25,455,-10,1203,103,0
793700,COOLING,25,460,-10,1203,103,0
794700,COOLING,25,450,-10,1203,103,0
795700,COOLING,25,453,-10,1203,103,0
796700,COOLING,25,451,-10,1203,103,0
797700,COOLING,25,453,-10,1203,103,0
798700,COOLING,25,452,-10,1203,103,0
799700,COOLING,25,446,-10,1203,103,0
800700,COOLING,25,451,-30,1203,103,0
801700,COOLING,25,445,-30,1203,103,0
802700,COOLING,25,450,-30,1203,103,0
803700,COOLING,25,447,-30,1203,103,0
804700,COOLING,25,446,-30,1203,103,0
805700,COOLING,25,448,-30,1203,103,0
806700,COOLING,25,448,-30,1203,103,0
807700,COOLING,25,450,-30,1203,103,0
808700,COOLING,25,447,-30,1203,103,0
809700,COOLING,25,448,-30,1203,103,0
810700,COOLING,25,443,-80,1203,103,0
811700,COOLING,25,444,-80,1203,103,0
812700,COOLING,25,446,-80,1203,103,0
813700,COOLING,25,446,-80,1203,103,0
814700,COOLING,25,446,-80,1203,103,0
815700,COOLING,25,448,-80,1203,103,0
816700,COOLING,25,446,-80,1203,103,0
817700,COOLING,25,446,-80,1203,103,0
818700,COOLING,25,444,-80,1203,103,0
819700,COOLING,25,444,-80,1203,103,0
820700,COOLING,25,440,-30,1203,103,0
821700,COOLING,25,441,-30,1203,103,0
822700,COOLING,25,442,-30,1203,103,0
823700,COOLING,25,441,-30,1203,103,0
824700,COOLING,25,442,-30,1203,103,0
825700,COOLING,25,440,-30,1203,103,0
826700,COOLING,25,441,-30,1203,103,0
827700,COOLING,25,438,-30,1203,103,0
828700,COOLING,25,443,-30,1203,103,0
829700,COOLING,25,443,-30,1203,103,0
830700,COOLING,25,440,0,1203,103,0
831700,COOLING,25,439,0,1203,103,0
832700,COOLING,25,440,0,1203,103,0
833700,COOLING,25,442,0,1203,103,0
834700,COOLING,25,442,0,1203,103,0
835700,COOLING,25,440,0,1203,103,0
836700,COOLING,25,438,0,1203,103,0
837700,COOLING,25,435,0,1203,103,0
838700,COOLING,25,434,0,1203,103,0
839700,COOLING,25,436,0,1203,103,0
840700,COOLING,25,436,-40,1203,103,0
841700,COOLING,25,438,-40,1203,103,0
842700,COOLING,25,431,-40,1203,103,0
843700,COOLING,25,435,-40,1203,103,0
844700,COOLING,25,436,-40,1203,103,0
845700,COOLING,25,431,-40,1203,103,0
846700,COOLING,25,437,-40,1203,103,0
847700,COOLING,25,436,-40,1203,103,0
848700,COOLING,25,432,-40,1203,103,0
849700,COOLING,25,433,-40,1203,103,0
850700,COOLING,25,433,-30,1203,103,0
851700,COOLING,25,435,-30,1203,103,0
852700,COOLING,25,432,-30,1203,103,0
853700,COOLING,25,431,-30,1203,103,0
854700,COOLING,25,433,-30,1203,103,0
855700,COOLING,25,427,-30,1203,103,0
856700,COOLING,25,433,-30,1203,103,0
857700,COOLING,25,427,-30,1203,103,0
858700,COOLING,25,432,-30,1203,103,0
859700,COOLING,25,430,-30,1203,103,0
860700,COOLING,25,432,-10,1203,103,0
861700,COOLING,25,427,-10,1203,103,0
862700,COOLING,25,428,-10,1203,103,0
863700,COOLING,25,428,-10,1203,103,0
864700,COOLING,25,431,-10,1203,103,0
865700,COOLING,25,427,-10,1203,103,0
866700,COOLING,25,425,-10,1203,103,0
867700,COOLING,25,425,-10,1203,103,0
868700,COOLING,25,429,-10,1203,103,0
869700,COOLING,25,430,-10,1203,103,0
870700,COOLING,25,427,-50,1203,103,0
871700,COOLING,25,427,-50,1203,103,0
872700,COOLING,25,428,-50,1203,103,0
873700,COOLING,25,427,-50,1203,103,0
874700,COOLING,25,424,-50,1203,103,0
875700,COOLING,25,424,-50,1203,103,0
876700,COOLING,25,427,-50,1203,103,0
877700,COOLING,25,427,-50,1203,103,0
878700,COOLING,25,429,-50,1203,103,0
879700,COOLING,25,427,-50,1203,103,0
880700,COOLING,25,422,-50,1203,103,0
881700,COOLING,25,421,-50,1203,103,0
882700,COOLING,25,417,-50,1203,103,0
883700,COOLING,25,426,-50,1203,103,0
884700,COOLING,25,416,-50,1203,103,0
885700,COOLING,25,423,-50,1203,103,0
886700,COOLING,25,421,-50,1203,103,0
887700,COOLING,25,424,-50,1203,103,0
888700,COOLING,25,416,-50,1203,103,0
889700,COOLING,25,420,-50,1203,103,0
890700,COOLING,25,418,-40,1203,103,0
891700,COOLING,25,420,-40,1203,103,0
892700,COOLING,25,423,-40,1203,103,0
893700,COOLING,25,424,-40,1203,103,0
894700,COOLING,25,422,-40,1203,103,0
895700,COOLING,25,416,-40,1203,103,0
896700,COOLING,25,421,-40,1203,103,0
897700,COOLING,25,418,-40,1203,103,0
898700,COOLING,25,418,-40,1203,103,0
899700,COOLING,25,421,-40,1203,103,0
900700,COOLING,25,416,-20,1203,103,0
901700,COOLING,25,422,-20,1203,103,0
902700,COOLING,25,415,-20,1203,103,0
903700,COOLING,25,417,-20,1203,103,0
904700,COOLING,25,420,-20,1203,103,0
905700,COOLING,25,411,-20,1203,103,0
906700,COOLING,25,420,-20,1203,103,0
907700,COOLING,25,414,-20,1203,103,0
908700,COOLING,25,412,-20,1203,103,0
909700,COOLING,25,416,-20,1203,103,0
910700,COOLING,25,415,-10,1203,103,0
911700,COOLING,25,422,-10,1203,103,0
912700,COOLING,25,413,-10,1203,103,0
913700,COOLING,25,413,-10,1203,103,0
914700,COOLING,25,414,-10,1203,103,0
915700,COOLING,25,415,-10,1203,103,0
916700,COOLING,25,418,-10,1203,103,0
917700,COOLING,25,415,-10,1203,103,0
918700,COOLING,25,418,-10,1203,103,0
919700,COOLING,25,411,-10,1203,103,0
920700,COOLING,25,413,-20,1203,103,0
921700,COOLING,25,410,-20,1203,103,0
922700,COOLING,25,413,-20,1203,103,0
923700,COOLING,25,413,-20,1203,103,0
924700,COOLING,25,414,-20,1203,103,0
925700,COOLING,25,409,-20,1203,103,0
926700,COOLING,25,411,-20,1203,103,0
927700,COOLING,25,413,-20,1203,103,0
928700,COOLING,25,411,-20,1203,103,0
929700,COOLING,25,408,-20,1203,103,0
930700,COOLING,25,411,-20,1203,103,0
931700,COOLING,25,410,-20,1203,103,0
932700,COOLING,25,413,-20,1203,103,0
933700,COOLING,25,410,-20,1203,103,0
934700,COOLING,25,409,-20,1203,103,0
935700,COOLING,25,408,-20,1203,103,0
936700,COOLING,25,406,-20,1203,103,0
937700,COOLING,25,410,-20,1203,103,0
938700,COOLING,25,406,-20,1203,103,0
939700,COOLING,25,407,-20,1203,103,0
940700,COOLING,25,405,-60,1203,103,0
941700,COOLING,25,406,-60,1203,103,0
942700,COOLING,25,408,-60,1203,103,0
943700,COOLING,25,411,-60,1203,103,0
944700,COOLING,25,406,-60,1203,103,0
945700,COOLING,25,408,-60,1203,103,0
946700,COOLING,25,403,-60,1203,103,0
947700,COOLING,25,406,-60,1203,103,0
948700,COOLING,25,407,-60,1203,103,0
949700,COOLING,25,407,-60,1203,103,0
950700,COOLING,25,404,-10,1203,103,0
951700,COOLING,25,404,-10,1203,103,0
952700,COOLING,25,406,-10,1203,103,0
953700,COOLING,25,400,-10,1203,103,0
954700,COOLING,25,405,-10,1203,103,0
955700,COOLING,25,404,-10,1203,103,0
956700,COOLING,25,411,-10,1203,103,0
957700,COOLING,25,407,-10,1203,103,0
958700,COOLING,25,406,-10,1203,103,0
959700,COOLING,25,404,-10,1203,103,0
960700,COOLING,25,404,0,1203,103,0
961700,COOLING,25,399,0,1203,103,0
962700,COOLING,25,402,0,1203,103,0
963700,COOLING,25,400,0,1203,103,0
964700,COOLING,25,400,0,1203,103,0
965700,COOLING,25,400,0,1203,103,0
966700,COOLING,25,398,0,1203,103,0
967700,COOLING,25,396,0,1203,103,0
968700,COOLING,25,394,0,1203,103,0
969700,COOLING,25,394,0,1203,103,0
970700,COOLING,25,393,-110,1203,103,0
971700,COOLING,25,398,-110,1203,103,0
972700,COOLING,25,396,-110,1203,103,0
973700,COOLING,25,394,-110,1203,103,0
974700,COOLING,25,393,-110,1203,103,0
975700,COOLING,25,392,-110,1203,103,0
976700,COOLING,25,394,-110,1203,103,0
977700,COOLING,25,398,-110,1203,103,0
978700,COOLING,25,393,-110,1203,103,0
979700,COOLING,25,390,-110,1203,103,0
980700,COOLING,25,386,-70,1203,103,0
981700,COOLING,25,391,-70,1203,103,0
982700,COOLING,25,393,-70,1203,103,0
983700,COOLING,25,390,-70,1203,103,0
984700,COOLING,25,391,-70,1203,103,0
985700,COOLING,25,387,-70,1203,103,0
986700,COOLING,25,386,-70,1203,103,0
987700,COOLING,25,382,-70,1203,103,0
988700,COOLING,25,382,-70,1203,103,0
989700,COOLING,25,388,-70,1203,103,0
990700,COOLING,25,384,-20,1203,103,0
991700,COOLING,25,388,-20,1203,103,0
992700,COOLING,25,380,-20,1203,103,0
993700,COOLING,25,381,-20,1203,103,0
994700,COOLING,25,381,-20,1203,103,0
995700,COOLING,25,383,-20,1203,103,0
996700,COOLING,25,381,-20,1203,103,0
997700,COOLING,25,379,-20,1203,103,0
998700,COOLING,25,379,-20,1203,103,0
999700,COOLING,25,376,-20,1203,103,0
1000700,COOLING,25,374,-100,1203,103,0
1001700,COOLING,25,377,-100,1203,103,0
1002700,COOLING,25,381,-100,1203,103,0
1003700,COOLING,25,381,-100,1203,103,0
1004700,COOLING,25,372,-100,1203,103,0
1005700,COOLING,25,378,-100,1203,103,0
1006700,COOLING,25,376,-100,1203,103,0
1007700,COOLING,25,381,-100,1203,103,0
1008700,COOLING,25,379,-100,1203,103,0
1009700,COOLING,25,368,-100,1203,103,0
1010700,COOLING,25,368,-60,1203,103,0
1011700,COOLING,25,369,-60,1203,103,0
1012700,COOLING,25,373,-60,1203,103,0
1013700,COOLING,25,370,-60,1203,103,0
1014700,COOLING,25,374,-60,1203,103,0
1015700,COOLING,25,373,-60,1203,103,0
1016700,COOLING,25,366,-60,1203,103,0
1017700,COOLING,25,374,-60,1203,103,0
1018700,COOLING,25,371,-60,1203,103,0
1019700,COOLING,25,369,-60,1203,103,0
1020700,COOLING,25,368,0,1203,103,0
1021700,COOLING,25,368,0,1203,103,0
1022700,COOLING,25,368,0,1203,103,0
1023700,COOLING,25,363,0,1203,103,0
1024700,COOLING,25,366,0,1203,103,0
1025700,COOLING,25,368,0,1203,103,0
1026700,COOLING,25,361,0,1203,103,0
1027700,COOLING,25,356,0,1203,103,0
1028700,COOLING,25,365,0,1203,103,0
1029700,COOLING,25,360,0,1203,103,0
1030700,COOLING,25,361,-70,1203,103,0
1031700,COOLING,25,363,-70,1203,103,0
1032700,COOLING,25,363,-70,1203,103,0
1033700,COOLING,25,362,-70,1203,103,0
1034700,COOLING,25,360,-70,1203,103,0
1035700,COOLING,25,363,-70,1203,103,0
1036700,COOLING,25,356,-70,1203,103,0
1037700,COOLING,25,359,-70,1203,103,0
1038700,COOLING,25,357,-70,1203,103,0
1039700,COOLING,25,359,-70,1203,103,0
1040700,COOLING,25,358,-30,1203,103,0
1041700,COOLING,25,359,-30,1203,103,0
1042700,COOLING,25,361,-30,1203,103,0
1043700,COOLING,25,356,-30,1203,103,0
1044700,COOLING,25,356,-30,1203,103,0
1045700,COOLING,25,353,-30,1203,103,0
1046700,COOLING,25,356,-30,1203,103,0
1047700,COOLING,25,357,-30,1203,103,0
1048700,COOLING,25,353,-30,1203,103,0
1049700,COOLING,25,354,-30,1203,103,0
1050700,COOLING,25,353,-50,1203,103,0
1051700,COOLING,25,350,-50,1203,103,0
1052700,COOLING,25,350,-50,1203,103,0
1053700,COOLING,25,349,-50,1203,103,0
1054700,COOLING,25,347,-50,1203,103,0
1055700,COOLING,25,348,-50,1203,103,0
1056700,COOLING,25,354,-50,1203,103,0
1057700,COOLING,25,346,-50,1203,103,0
1058700,COOLING,25,348,-50,1203,103,0
1059700,COOLING,25,353,-50,1203,103,0
1060700,COOLING,25,349,-40,1203,103,0
1061700,COOLING,25,349,-40,1203,103,0
1062700,COOLING,25,350,-40,1203,103,0
1063700,COOLING,25,353,-40,1203,103,0
1064700,COOLING,25,346,-40,1203,103,0
1065700,COOLING,25,346,-40,1203,103,0
1066700,COOLING,25,351,-40,1203,103,0
1067700,COOLING,25,347,-40,1203,103,0
1068700,COOLING,25,339,-40,1203,103,0
1069700,COOLING,25,352,-40,1203,103,0
1070700,COOLING,25,347,-20,1203,103,0
1071700,COOLING,25,349,-20,1203,103,0
1072700,COOLING,25,342,-20,1203,103,0
1073700,COOLING,25,341,-20,1203,103,0
1074700,COOLING,25,340,-20,1203,103,0
1075700,COOLING,25,346,-20,1203,103,0
1076700,COOLING,25,342,-20,1203,103,0
1077700,COOLING,25,346,-20,1203,103,0
1078700,COOLING,25,341,-20,1203,103,0
1079700,COOLING,25,346,-20,1203,103,0
1080700,COOLING,25,344,-30,1203,103,0
1081700,COOLING,25,341,-30,1203,103,0
1082700,COOLING,25,342,-30,1203,103,0
1083700,COOLING,25,341,-30,1203,103,0
1084700,COOLING,25,341,-30,1203,103,0
1085700,COOLING,25,340,-30,1203,103,0
1086700,COOLING,25,341,-30,1203,103,0
1087700,COOLING,25,340,-30,1203,103,0
1088700,COOLING,25,341,-30,1203,103,0
1089700,COOLING,25,345,-30,1203,103,0
1090700,COOLING,25,338,-60,1203,103,0
1091700,COOLING,25,338,-60,1203,103,0
1092700,COOLING,25,335,-60,1203,103,0
1093700,COOLING,25,331,-60,1203,103,0
1094700,COOLING,25,335,-60,1203,103,0
1095700,COOLING,25,334,-60,1203,103,0
1096700,COOLING,25,332,-60,1203,103,0
1097700,COOLING,25,337,-60,1203,103,0
1098700,COOLING,25,347,-60,1203,103,0
1099700,COOLING,25,331,-60,1203,103,0
1100700,COOLING,25,338,0,1203,103,0
1101700,COOLING,25,332,0,1203,103,0
1102700,COOLING,25,337,0,1203,103,0
1103700,COOLING,25,332,0,1203,103,0
1104700,COOLING,25,343,0,1203,103,0
1105700,COOLING,25,335,0,1203,103,0
1106700,COOLING,25,326,0,1203,103,0
1107700,COOLING,25,335,0,1203,103,0
1108700,COOLING,25,326,0,1203,103,0
1109700,COOLING,25,330,0,1203,103,0
1110700,COOLING,25,323,-150,1203,103,0
1111700,COOLING,25,332,-150,1203,103,0
1112700,COOLING,25,336,-150,1203,103,0
1113700,COOLING,25,327,-150,1203,103,0
1114700,COOLING,25,332,-150,1203,103,0
1115700,COOLING,25,332,-150,1203,103,0
1116700,COOLING,25,332,-150,1203,103,0
1117700,COOLING,25,323,-150,1203,103,0
1118700,COOLING,25,332,-150,1203,103,0
1119700,COOLING,25,324,-150,1203,103,0
1120700,COOLING,25,333,100,1203,103,0
1121700,COOLING,25,328,100,1203,103,0
1122700,COOLING,25,325,100,1203,103,0
1123700,COOLING,25,334,100,1203,103,0
1124700,COOLING,25,324,100,1203,103,0
1125700,COOLING,25,332,100,1203,103,0
1126700,COOLING,25,326,100,1203,103,0
1127700,COOLING,25,327,100,1203,103,0
1128700,COOLING,25,328,100,1203,103,0
1129700,COOLING,25,317,100,1203,103,0
1130700,COOLING,25,330,-30,1203,103,0
1131700,COOLING,25,326,-30,1203,103,0
1132700,COOLING,25,321,-30,1203,103,0
1133700,COOLING,25,324,-30,1203,103,0
1134700,COOLING,25,322,-30,1203,103,0
1135700,COOLING,25,327,-30,1203,103,0
1136700,COOLING,25,325,-30,1203,103,0
1137700,COOLING,25,327,-30,1203,103,0
1138700,COOLING,25,328,-30,1203,103,0
1139700,COOLING,25,328,-30,1203,103,0
1140700,COOLING,25,320,-100,1203,103,0
1141700,COOLING,25,323,-100,1203,103,0
1142700,COOLING,25,326,-100,1203,103,0
1143700,COOLING,25,326,-100,1203,103,0
1144700,COOLING,25,324,-100,1203,103,0
1145700,COOLING,25,331,-100,1203,103,0
1146700,COOLING,25,324,-100,1203,103,0
1147700,COOLING,25,325,-100,1203,103,0
1148700,COOLING,25,324,-100,1203,103,0
1149700,COOLING,25,327,-100,1203,103,0
1150700,COOLING,25,319,-10,1203,103,0
1151700,COOLING,25,318,-10,1203,103,0
1152700,COOLING,25,321,-10,1203,103,0
1153700,COOLING,25,321,-10,1203,103,0
1154700,COOLING,25,328,-10,1203,103,0
1155700,COOLING,25,317,-10,1203,103,0
1156700,COOLING,25,321,-10,1203,103,0
1157700,COOLING,25,317,-10,1203,103,0
1158700,COOLING,25,322,-10,1203,103,0
1159700,COOLING,25,324,-10,1203,103,0
1160700,COOLING,25,320,10,1203,103,0
1161700,COOLING,25,316,10,1203,103,0
1162700,COOLING,25,320,10,1203,103,0
1163700,COOLING,25,327,10,1203,103,0
1164700,COOLING,25,312,10,1203,103,0
1165700,COOLING,25,324,10,1203,103,0
1166700,COOLING,25,319,10,1203,103,0
1167700,COOLING,25,324,10,1203,103,0
1168700,COOLING,25,324,10,1203,103,0
1169700,COOLING,25,320,10,1203,103,0
1170700,COOLING,25,315,-50,1203,103,0
1171700,COOLING,25,312,-50,1203,103,0
1172700,COOLING,25,319,-50,1203,103,0
1173700,COOLING,25,322,-50,1203,103,0
1173900,COMPLETE,25,307,-50,1203,103,0
